id,city,daypart,visit_daypart,year,daypart_index
370833,Đà Nẵng,0h - 9h,25.0,2018,1
370839,Hải Phòng,17h - 21h,5.0,2018,5
370845,Hải Phòng,17h - 21h,2.0,2018,5
370866,Hồ Chí Minh,9h - 11h,1.0,2018,2
370866,Hồ Chí Minh,21h+,1.0,2018,6
370866,Hồ Chí Minh,17h - 21h,1.0,2018,5
370869,Hồ Chí Minh,21h+,1.5,2018,6
370869,Hồ Chí Minh,17h - 21h,2.0,2018,5
370869,Hồ Chí Minh,0h - 9h,1.0,2018,1
370870,Hồ Chí Minh,11h - 14h,3.5,2018,3
370870,Hồ Chí Minh,17h - 21h,2.0,2018,5
370870,Hồ Chí Minh,0h - 9h,10.0,2018,1
370872,Hồ Chí Minh,17h - 21h,1.0,2018,5
370872,Hồ Chí Minh,0h - 9h,4.0,2018,1
370873,Hồ Chí Minh,11h - 14h,4.0,2018,3
370873,Hồ Chí Minh,17h - 21h,2.0,2018,5
370874,Hồ Chí Minh,17h - 21h,4.0,2018,5
370897,Hải Phòng,17h - 21h,3.0,2018,5
370898,Hải Phòng,21h+,1.0,2018,6
370898,Hải Phòng,17h - 21h,1.0,2018,5
370899,Hải Phòng,17h - 21h,3.0,2018,5
370900,Hải Phòng,17h - 21h,2.0,2018,5
370901,Hải Phòng,17h - 21h,3.0,2018,5
370901,Hải Phòng,0h - 9h,2.0,2018,1
370902,Hải Phòng,17h - 21h,3.0,2018,5
370903,Hải Phòng,17h - 21h,1.0,2018,5
370953,Hồ Chí Minh,14h - 17h,1.0,2018,4
370953,Hồ Chí Minh,17h - 21h,1.0,2018,5
370954,Hồ Chí Minh,17h - 21h,1.0,2018,5
370954,Hồ Chí Minh,9h - 11h,3.0,2018,2
370954,Hồ Chí Minh,0h - 9h,6.0,2018,1
370955,Hồ Chí Minh,0h - 9h,3.0,2018,1
370956,Hồ Chí Minh,14h - 17h,1.0,2018,4
370956,Hồ Chí Minh,0h - 9h,1.0,2018,1
370956,Hồ Chí Minh,17h - 21h,1.0,2018,5
370999,Hồ Chí Minh,0h - 9h,1.0,2018,1
371005,Hải Phòng,17h - 21h,1.0,2018,5
371006,Hải Phòng,17h - 21h,1.0,2018,5
371027,Hải Phòng,17h - 21h,1.0,2018,5
371028,Hải Phòng,0h - 9h,1.0,2018,1
371028,Hải Phòng,17h - 21h,1.0,2018,5
371029,Hải Phòng,17h - 21h,2.0,2018,5
371039,Hải Phòng,17h - 21h,1.0,2018,5
371040,Hải Phòng,17h - 21h,2.0,2018,5
371041,Hải Phòng,14h - 17h,1.0,2018,4
371058,Hồ Chí Minh,0h - 9h,6.0,2018,1
371059,Hồ Chí Minh,17h - 21h,1.0,2018,5
371059,Hồ Chí Minh,0h - 9h,1.0,2018,1
371059,Hồ Chí Minh,9h - 11h,1.0,2018,2
371060,Hồ Chí Minh,17h - 21h,2.0,2018,5
371061,Hồ Chí Minh,17h - 21h,2.0,2018,5
371062,Hồ Chí Minh,0h - 9h,4.0,2018,1
371064,Hồ Chí Minh,0h - 9h,24.0,2018,1
371065,Hồ Chí Minh,11h - 14h,1.0,2018,3
371065,Hồ Chí Minh,0h - 9h,4.0,2018,1
371066,Hồ Chí Minh,0h - 9h,6.0,2018,1
371067,Hồ Chí Minh,0h - 9h,24.0,2018,1
371070,Hải Phòng,0h - 9h,2.0,2018,1
371071,Hải Phòng,17h - 21h,1.0,2018,5
371071,Hải Phòng,0h - 9h,1.0,2018,1
371205,Hồ Chí Minh,17h - 21h,1.0,2018,5
371205,Hồ Chí Minh,14h - 17h,1.0,2018,4
371206,Hồ Chí Minh,9h - 11h,1.0,2018,2
371206,Hồ Chí Minh,14h - 17h,1.0,2018,4
371206,Hồ Chí Minh,0h - 9h,3.0,2018,1
371206,Hồ Chí Minh,17h - 21h,1.0,2018,5
371207,Hồ Chí Minh,17h - 21h,1.0,2018,5
371207,Hồ Chí Minh,14h - 17h,1.0,2018,4
371208,Hồ Chí Minh,14h - 17h,1.0,2018,4
371208,Hồ Chí Minh,17h - 21h,1.0,2018,5
371208,Hồ Chí Minh,11h - 14h,2.0,2018,3
371210,Hồ Chí Minh,0h - 9h,1.0,2018,1
371210,Hồ Chí Minh,17h - 21h,1.0,2018,5
371211,Hồ Chí Minh,14h - 17h,1.0,2018,4
371211,Hồ Chí Minh,0h - 9h,1.0,2018,1
371388,Hải Phòng,9h - 11h,2.0,2018,2
371388,Hải Phòng,17h - 21h,4.0,2018,5
371397,Hà Nội,9h - 11h,2.0,2018,2
371397,Hà Nội,17h - 21h,2.0,2018,5
371398,Hà Nội,17h - 21h,1.0,2018,5
371399,Hà Nội,17h - 21h,2.0,2018,5
371399,Hà Nội,9h - 11h,1.0,2018,2
371399,Hà Nội,21h+,3.0,2018,6
371493,Hà Nội,11h - 14h,3.0,2018,3
371495,Hồ Chí Minh,17h - 21h,6.0,2018,5
371495,Hồ Chí Minh,14h - 17h,2.0,2018,4
371495,Hồ Chí Minh,0h - 9h,2.0,2018,1
371496,Hồ Chí Minh,0h - 9h,2.0,2018,1
371496,Hồ Chí Minh,14h - 17h,2.0,2018,4
371497,Hồ Chí Minh,14h - 17h,1.0,2018,4
371497,Hồ Chí Minh,17h - 21h,1.0,2018,5
371498,Hồ Chí Minh,0h - 9h,8.0,2018,1
371498,Hồ Chí Minh,17h - 21h,6.0,2018,5
371498,Hồ Chí Minh,14h - 17h,2.0,2018,4
371499,Hồ Chí Minh,14h - 17h,2.0,2018,4
371499,Hồ Chí Minh,0h - 9h,3.0,2018,1
371500,Hồ Chí Minh,0h - 9h,24.0,2018,1
371502,Hồ Chí Minh,14h - 17h,4.0,2018,4
371502,Hồ Chí Minh,0h - 9h,3.0,2018,1
371502,Hồ Chí Minh,17h - 21h,2.0,2018,5
371503,Hồ Chí Minh,0h - 9h,1.0,2018,1
371503,Hồ Chí Minh,17h - 21h,2.0,2018,5
371563,Hải Phòng,17h - 21h,2.0,2018,5
371563,Hải Phòng,0h - 9h,5.0,2018,1
371582,Đà Nẵng,17h - 21h,1.0,2018,5
371582,Đà Nẵng,9h - 11h,1.0,2018,2
371588,Hải Phòng,0h - 9h,1.0,2018,1
371588,Hải Phòng,17h - 21h,3.0,2018,5
371600,Đà Nẵng,0h - 9h,11.0,2018,1
371600,Đà Nẵng,17h - 21h,10.0,2018,5
371642,Hải Phòng,17h - 21h,2.0,2018,5
371643,Hải Phòng,17h - 21h,2.0,2018,5
371643,Hải Phòng,0h - 9h,2.0,2018,1
371644,Hải Phòng,9h - 11h,18.0,2018,2
371706,Hải Phòng,0h - 9h,2.0,2018,1
371706,Hải Phòng,17h - 21h,2.0,2018,5
371738,Hồ Chí Minh,17h - 21h,8.0,2018,5
371754,Hồ Chí Minh,9h - 11h,4.0,2018,2
371754,Hồ Chí Minh,21h+,1.5,2018,6
371754,Hồ Chí Minh,17h - 21h,1.0,2018,5
371761,Hồ Chí Minh,21h+,2.0,2018,6
371761,Hồ Chí Minh,9h - 11h,1.0,2018,2
371761,Hồ Chí Minh,17h - 21h,2.0,2018,5
371763,Hồ Chí Minh,14h - 17h,4.0,2018,4
371873,Hà Nội,9h - 11h,3.0,2018,2
371873,Hà Nội,17h - 21h,2.0,2018,5
371899,Đà Nẵng,0h - 9h,16.0,2018,1
372096,Hà Nội,9h - 11h,4.0,2018,2
372096,Hà Nội,17h - 21h,3.0,2018,5
372165,Hồ Chí Minh,0h - 9h,4.0,2018,1
372188,Đà Nẵng,0h - 9h,5.0,2018,1
372327,Đà Nẵng,0h - 9h,13.0,2018,1
372415,Hải Phòng,9h - 11h,4.0,2018,2
372415,Hải Phòng,17h - 21h,1.0,2018,5
372416,Đà Nẵng,17h - 21h,4.0,2018,5
372416,Đà Nẵng,9h - 11h,4.0,2018,2
372557,Hồ Chí Minh,14h - 17h,2.0,2018,4
372557,Hồ Chí Minh,0h - 9h,1.0,2018,1
372558,Hồ Chí Minh,17h - 21h,2.0,2018,5
372662,Đà Nẵng,0h - 9h,16.0,2018,1
372778,Hải Phòng,17h - 21h,1.0,2018,5
372778,Hải Phòng,0h - 9h,1.0,2018,1
372860,Hải Phòng,9h - 11h,25.0,2018,2
372873,Đà Nẵng,0h - 9h,16.0,2018,1
372878,Đà Nẵng,17h - 21h,4.0,2018,5
372878,Đà Nẵng,0h - 9h,16.0,2018,1
373000,Hải Phòng,9h - 11h,5.0,2018,2
373000,Hải Phòng,21h+,7.0,2018,6
373248,Hồ Chí Minh,9h - 11h,3.0,2018,2
373321,Đà Nẵng,11h - 14h,10.0,2018,3
373321,Đà Nẵng,9h - 11h,4.0,2018,2
373371,Đà Nẵng,0h - 9h,6.0,2018,1
373375,Đà Nẵng,17h - 21h,5.0,2018,5
373375,Đà Nẵng,11h - 14h,4.0,2018,3
373376,Đà Nẵng,11h - 14h,7.0,2018,3
373376,Đà Nẵng,0h - 9h,18.0,2018,1
373377,Đà Nẵng,0h - 9h,4.0,2018,1
373685,Hồ Chí Minh,17h - 21h,1.0,2018,5
373685,Hồ Chí Minh,0h - 9h,1.0,2018,1
373691,Hải Phòng,17h - 21h,2.0,2018,5
373691,Hải Phòng,0h - 9h,2.0,2018,1
373691,Hải Phòng,11h - 14h,3.0,2018,3
373706,Hải Phòng,9h - 11h,9.0,2018,2
373706,Hải Phòng,17h - 21h,4.0,2018,5
373789,Hồ Chí Minh,14h - 17h,1.0,2018,4
373789,Hồ Chí Minh,0h - 9h,20.0,2018,1
373789,Hồ Chí Minh,11h - 14h,3.0,2018,3
373854,Hồ Chí Minh,11h - 14h,2.0,2018,3
373854,Hồ Chí Minh,17h - 21h,1.0,2018,5
373854,Hồ Chí Minh,0h - 9h,2.0,2018,1
373855,Hồ Chí Minh,17h - 21h,1.0,2018,5
373855,Hồ Chí Minh,9h - 11h,1.0,2018,2
373856,Hồ Chí Minh,14h - 17h,1.0,2018,4
373856,Hồ Chí Minh,17h - 21h,1.0,2018,5
374075,Hải Phòng,9h - 11h,3.0,2018,2
374075,Hải Phòng,17h - 21h,1.0,2018,5
374075,Hải Phòng,0h - 9h,14.0,2018,1
374076,Hải Phòng,0h - 9h,17.0,2018,1
374076,Hải Phòng,9h - 11h,2.0,2018,2
374076,Hải Phòng,17h - 21h,1.0,2018,5
374077,Hải Phòng,17h - 21h,2.0,2018,5
374077,Hải Phòng,0h - 9h,3.0,2018,1
374078,Hải Phòng,17h - 21h,4.0,2018,5
374078,Hải Phòng,14h - 17h,4.0,2018,4
374079,Hải Phòng,0h - 9h,12.0,2018,1
374079,Hải Phòng,17h - 21h,2.0,2018,5
374079,Hải Phòng,9h - 11h,3.0,2018,2
374080,Hải Phòng,14h - 17h,2.0,2018,4
374080,Hải Phòng,17h - 21h,2.0,2018,5
374275,Hồ Chí Minh,11h - 14h,1.0,2018,3
374275,Hồ Chí Minh,14h - 17h,1.0,2018,4
374276,Hồ Chí Minh,17h - 21h,6.0,2018,5
374277,Hồ Chí Minh,17h - 21h,1.0,2018,5
374277,Hồ Chí Minh,21h+,1.0,2018,6
374278,Hồ Chí Minh,14h - 17h,1.0,2018,4
374278,Hồ Chí Minh,17h - 21h,1.0,2018,5
374279,Hồ Chí Minh,17h - 21h,4.0,2018,5
374282,Hải Phòng,17h - 21h,8.0,2018,5
374331,Hồ Chí Minh,17h - 21h,2.0,2018,5
374331,Hồ Chí Minh,0h - 9h,14.0,2018,1
374332,Hồ Chí Minh,17h - 21h,4.0,2018,5
374332,Hồ Chí Minh,0h - 9h,6.0,2018,1
374333,Hồ Chí Minh,17h - 21h,2.0,2018,5
374334,Hồ Chí Minh,17h - 21h,6.0,2018,5
374362,Hồ Chí Minh,0h - 9h,1.0,2018,1
374363,Hồ Chí Minh,17h - 21h,6.0,2018,5
374364,Hồ Chí Minh,0h - 9h,24.0,2018,1
374365,Hồ Chí Minh,17h - 21h,2.0,2018,5
374365,Hồ Chí Minh,14h - 17h,2.0,2018,4
374365,Hồ Chí Minh,0h - 9h,12.0,2018,1
374691,Đà Nẵng,17h - 21h,6.0,2018,5
374691,Đà Nẵng,0h - 9h,11.0,2018,1
374727,Đà Nẵng,0h - 9h,2.0,2018,1
374856,Đà Nẵng,14h - 17h,1.0,2018,4
374856,Đà Nẵng,0h - 9h,2.0,2018,1
374856,Đà Nẵng,9h - 11h,4.0,2018,2
375194,Đà Nẵng,0h - 9h,11.0,2018,1
375271,Đà Nẵng,17h - 21h,4.0,2018,5
375271,Đà Nẵng,14h - 17h,6.0,2018,4
375271,Đà Nẵng,0h - 9h,16.0,2018,1
375500,Đà Nẵng,0h - 9h,16.0,2018,1
375504,Đà Nẵng,14h - 17h,10.0,2018,4
375504,Đà Nẵng,9h - 11h,6.0,2018,2
375678,Đà Nẵng,0h - 9h,2.0,2018,1
375678,Đà Nẵng,17h - 21h,1.0,2018,5
375849,Đà Nẵng,0h - 9h,18.0,2018,1
375849,Đà Nẵng,17h - 21h,2.0,2018,5
375856,Đà Nẵng,0h - 9h,16.0,2018,1
375991,Đà Nẵng,0h - 9h,30.0,2018,1
376026,Đà Nẵng,0h - 9h,2.0,2018,1
376026,Đà Nẵng,17h - 21h,3.0,2018,5
376082,Cần Thơ,0h - 9h,20.0,2018,1
376083,Cần Thơ,0h - 9h,20.0,2018,1
376176,Đà Nẵng,0h - 9h,16.0,2018,1
376176,Đà Nẵng,9h - 11h,4.0,2018,2
376693,Đà Nẵng,14h - 17h,4.0,2018,4
376693,Đà Nẵng,0h - 9h,4.0,2018,1
376724,Đà Nẵng,0h - 9h,25.0,2018,1
376744,Đà Nẵng,17h - 21h,5.0,2018,5
376744,Đà Nẵng,9h - 11h,13.0,2018,2
376744,Đà Nẵng,0h - 9h,18.0,2018,1
376744,Đà Nẵng,21h+,15.0,2018,6
376855,Đà Nẵng,0h - 9h,6.0,2018,1
376992,Đà Nẵng,0h - 9h,7.0,2018,1
377074,Cần Thơ,17h - 21h,16.0,2018,5
377177,Đà Nẵng,17h - 21h,11.0,2018,5
377250,Đà Nẵng,0h - 9h,24.0,2018,1
377402,Hà Nội,9h - 11h,1.0,2018,2
377402,Hà Nội,17h - 21h,2.0,2018,5
377783,Hà Nội,17h - 21h,2.0,2018,5
377784,Hà Nội,14h - 17h,2.0,2018,4
377785,Hà Nội,17h - 21h,2.0,2018,5
377786,Hồ Chí Minh,14h - 17h,6.0,2018,4
377786,Hồ Chí Minh,17h - 21h,2.0,2018,5
377849,Cần Thơ,0h - 9h,24.0,2018,1
377930,Cần Thơ,0h - 9h,4.0,2018,1
378154,Cần Thơ,17h - 21h,5.0,2018,5
378334,Cần Thơ,17h - 21h,6.0,2018,5
378350,Đà Nẵng,0h - 9h,16.0,2018,1
378350,Đà Nẵng,17h - 21h,14.0,2018,5
378362,Đà Nẵng,0h - 9h,3.0,2018,1
378382,Hồ Chí Minh,11h - 14h,2.0,2018,3
378382,Hồ Chí Minh,0h - 9h,22.0,2018,1
378433,Đà Nẵng,17h - 21h,10.0,2018,5
378433,Đà Nẵng,0h - 9h,10.0,2018,1
378582,Đà Nẵng,0h - 9h,25.0,2018,1
378613,Hồ Chí Minh,17h - 21h,4.0,2018,5
378651,Đà Nẵng,11h - 14h,12.0,2018,3
378651,Đà Nẵng,17h - 21h,6.0,2018,5
378651,Đà Nẵng,0h - 9h,17.0,2018,1
378653,Đà Nẵng,17h - 21h,2.0,2018,5
378653,Đà Nẵng,0h - 9h,2.0,2018,1
378669,Đà Nẵng,0h - 9h,13.0,2018,1
378872,Hà Nội,21h+,3.0,2018,6
378872,Hà Nội,17h - 21h,2.0,2018,5
378873,Hà Nội,17h - 21h,3.0,2018,5
378873,Hà Nội,21h+,2.0,2018,6
378873,Hà Nội,0h - 9h,1.0,2018,1
378874,Hà Nội,21h+,3.0,2018,6
378874,Hà Nội,17h - 21h,3.0,2018,5
378875,Hà Nội,17h - 21h,3.0,2018,5
378875,Hà Nội,0h - 9h,2.0,2018,1
378875,Hà Nội,21h+,3.0,2018,6
378877,Hà Nội,21h+,2.0,2018,6
378877,Hà Nội,17h - 21h,3.0,2018,5
378878,Hà Nội,17h - 21h,2.0,2018,5
378878,Hà Nội,0h - 9h,2.0,2018,1
378878,Hà Nội,21h+,2.0,2018,6
378879,Hà Nội,17h - 21h,3.0,2018,5
378879,Hà Nội,21h+,4.0,2018,6
379200,Đà Nẵng,17h - 21h,5.0,2018,5
379240,Đà Nẵng,0h - 9h,25.0,2018,1
379249,Đà Nẵng,0h - 9h,4.0,2018,1
379336,Đà Nẵng,17h - 21h,4.0,2018,5
379336,Đà Nẵng,0h - 9h,3.0,2018,1
379368,Đà Nẵng,11h - 14h,6.0,2018,3
379368,Đà Nẵng,0h - 9h,30.0,2018,1
379371,Hồ Chí Minh,11h - 14h,4.0,2018,3
379371,Hồ Chí Minh,0h - 9h,12.0,2018,1
379371,Hồ Chí Minh,14h - 17h,8.0,2018,4
379451,Cần Thơ,11h - 14h,12.0,2018,3
379451,Cần Thơ,0h - 9h,13.0,2018,1
379569,Cần Thơ,0h - 9h,20.0,2018,1
379570,Cần Thơ,0h - 9h,26.0,2018,1
379571,Cần Thơ,0h - 9h,20.0,2018,1
379572,Cần Thơ,0h - 9h,5.0,2018,1
379573,Cần Thơ,0h - 9h,10.0,2018,1
379615,Đà Nẵng,9h - 11h,4.0,2018,2
379722,Nha Trang,17h - 21h,1.0,2018,5
379818,Đà Nẵng,11h - 14h,5.0,2018,3
379818,Đà Nẵng,21h+,4.0,2018,6
379818,Đà Nẵng,14h - 17h,6.0,2018,4
379818,Đà Nẵng,0h - 9h,4.0,2018,1
379818,Đà Nẵng,17h - 21h,6.0,2018,5
379818,Đà Nẵng,9h - 11h,4.0,2018,2
379845,Nha Trang,17h - 21h,3.0,2018,5
379869,Hà Nội,21h+,2.0,2018,6
379869,Hà Nội,17h - 21h,3.0,2018,5
379914,Đà Nẵng,9h - 11h,2.0,2018,2
379914,Đà Nẵng,17h - 21h,2.0,2018,5
380040,Đà Nẵng,0h - 9h,25.0,2018,1
380067,Đà Nẵng,0h - 9h,25.0,2018,1
380089,Cần Thơ,0h - 9h,5.0,2018,1
380205,Đà Nẵng,9h - 11h,2.0,2018,2
380205,Đà Nẵng,17h - 21h,5.0,2018,5
380213,Đà Nẵng,0h - 9h,2.0,2018,1
380213,Đà Nẵng,9h - 11h,4.0,2018,2
380319,Đà Nẵng,11h - 14h,6.0,2018,3
380319,Đà Nẵng,17h - 21h,19.0,2018,5
380330,Đà Nẵng,0h - 9h,1.0,2018,1
380330,Đà Nẵng,11h - 14h,2.0,2018,3
380332,Đà Nẵng,0h - 9h,16.0,2018,1
380362,Cần Thơ,0h - 9h,5.0,2018,1
380365,Nha Trang,17h - 21h,4.0,2018,5
380522,Đà Nẵng,9h - 11h,12.0,2018,2
380570,Đà Nẵng,9h - 11h,4.0,2018,2
380570,Đà Nẵng,14h - 17h,4.0,2018,4
380658,Đà Nẵng,0h - 9h,7.0,2018,1
380658,Đà Nẵng,11h - 14h,5.0,2018,3
380658,Đà Nẵng,17h - 21h,2.0,2018,5
380659,Đà Nẵng,17h - 21h,3.0,2018,5
380659,Đà Nẵng,11h - 14h,1.0,2018,3
380668,Đà Nẵng,0h - 9h,20.0,2018,1
380670,Đà Nẵng,0h - 9h,25.0,2018,1
380814,Đà Nẵng,9h - 11h,3.0,2018,2
380814,Đà Nẵng,14h - 17h,3.0,2018,4
380837,Hồ Chí Minh,14h - 17h,3.0,2018,4
380837,Hồ Chí Minh,9h - 11h,1.0,2018,2
380839,Hồ Chí Minh,17h - 21h,1.0,2018,5
380839,Hồ Chí Minh,9h - 11h,23.0,2018,2
380884,Đà Nẵng,0h - 9h,25.0,2018,1
380900,Đà Nẵng,17h - 21h,20.0,2018,5
381311,Hà Nội,21h+,1.0,2018,6
381311,Hà Nội,17h - 21h,3.0,2018,5
381312,Hà Nội,21h+,2.0,2018,6
381313,Hà Nội,17h - 21h,1.0,2018,5
381313,Hà Nội,21h+,1.0,2018,6
381314,Hà Nội,0h - 9h,2.0,2018,1
381315,Hà Nội,0h - 9h,2.0,2018,1
381316,Hà Nội,17h - 21h,1.0,2018,5
381317,Hà Nội,17h - 21h,2.0,2018,5
381389,Hà Nội,21h+,2.0,2018,6
381389,Hà Nội,17h - 21h,3.0,2018,5
381390,Hà Nội,17h - 21h,2.0,2018,5
381390,Hà Nội,21h+,2.0,2018,6
381391,Hà Nội,17h - 21h,3.0,2018,5
