id,year,city,brand,spontaneous,trial,p3m,p1m,comprehension,brand_likability,weekly,daily,visit,ppa,spending,segmentation,nps_p3m,nps_p3m_group,answer_index
92023,2017,Hồ Chí Minh,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,213
92023,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,214
92023,2017,Hồ Chí Minh,The Coffee Factory,No,Yes,No,No,Refuse,No,No,No,,,,,,,215
92023,2017,Hồ Chí Minh,KOI cafe,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,216
92071,2017,Hồ Chí Minh,Highlands Coffee,No,Yes,No,No,Refuse,No,No,No,,,,,,,217
92071,2017,Hồ Chí Minh,Milano,No,Yes,No,No,Refuse,No,No,No,,,,,,,218
92071,2017,Hồ Chí Minh,Passio,No,Yes,No,No,Refuse,No,No,No,,,,,,,219
92071,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,12.0,48.0,Seg.01 - Mass (<VND 25K),,,220
92071,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,221
92071,2017,Hồ Chí Minh,Other Branded Cafe Chain,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,,,222
92072,2017,Hồ Chí Minh,Thức Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,223
92072,2017,Hồ Chí Minh,Passio,Yes,No,No,No,Refuse,No,No,No,,,,,,,224
92072,2017,Hồ Chí Minh,Starbucks,Yes,No,No,No,Refuse,No,No,No,,,,,,,225
92072,2017,Hồ Chí Minh,Cộng Cà Phê,No,No,No,No,Refuse,No,No,No,,,,,,,226
92072,2017,Hồ Chí Minh,Gong Cha,No,No,No,No,Refuse,No,No,No,,,,,,,227
92072,2017,Hồ Chí Minh,Urban Station,No,No,No,No,Refuse,No,No,No,,,,,,,228
92072,2017,Hồ Chí Minh,Phúc Long,No,Yes,Yes,Yes,Refuse,No,No,No,1.0,60.0,60.0,Seg.03 - Premium (VND 60K - VND 99K),8.0,Passive,229
92072,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,25.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,230
92072,2017,Hồ Chí Minh,Saigon Café,No,No,No,No,Refuse,No,No,No,,,,,,,231
92072,2017,Hồ Chí Minh,Coffee Bean & Tea Leaf,No,No,No,No,Refuse,No,No,No,,,,,,,232
92072,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,233
92072,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,234
92072,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,15.0,15.0,Seg.01 - Mass (<VND 25K),,,235
92073,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,236
92073,2017,Hồ Chí Minh,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,237
92073,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,15.0,15.0,Seg.01 - Mass (<VND 25K),,,238
92073,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,239
92073,2017,Hồ Chí Minh,The Coffee House,No,Yes,Yes,Yes,Refuse,No,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,240
92073,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,241
92073,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,242
92075,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,6.0,15.0,90.0,Seg.01 - Mass (<VND 25K),,,243
92075,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,244
92075,2017,Hồ Chí Minh,Milano,No,Yes,No,No,Refuse,No,No,No,,,,,,,245
92075,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,246
92075,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,25.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,247
92076,2017,Hồ Chí Minh,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,248
92076,2017,Hồ Chí Minh,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,249
92076,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,250
92076,2017,Hồ Chí Minh,Phúc Long,No,Yes,Yes,Yes,Refuse,No,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,251
92076,2017,Hồ Chí Minh,Coffee Bean & Tea Leaf,No,No,No,No,Refuse,No,No,No,,,,,,,252
92076,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,253
92076,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,10.0,20.0,Seg.01 - Mass (<VND 25K),,,254
92076,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,255
92078,2017,Hồ Chí Minh,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,256
92078,2017,Hồ Chí Minh,Other Branded Cafe Chain,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,,,257
92078,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,258
92078,2017,Hồ Chí Minh,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,259
92078,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,260
92078,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,100.0,400.0,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,261
92078,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,262
92079,2017,Hồ Chí Minh,Gong Cha,No,Yes,Yes,Yes,Refuse,No,No,No,,,,,8.0,Passive,263
92079,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,264
92079,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,8.0,60.0,480.0,Seg.03 - Premium (VND 60K - VND 99K),9.0,Promoter,265
92079,2017,Hồ Chí Minh,Passio,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,266
92079,2017,Hồ Chí Minh,Milano,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,267
92079,2017,Hồ Chí Minh,Phúc Long,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,268
92079,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,269
92157,2017,Hồ Chí Minh,The Coffee House,No,Yes,Yes,No,Refuse,No,No,No,,,,,6.0,Detractor,270
92157,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,271
92157,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,15.0,45.0,Seg.01 - Mass (<VND 25K),,,272
92157,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,273
92157,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,5.0,50.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,274
92157,2017,Hồ Chí Minh,Saigon Café,No,No,No,No,Refuse,No,No,No,,,,,,,275
92182,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,276
92182,2017,Hồ Chí Minh,Thức Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,277
92182,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,278
92182,2017,Hồ Chí Minh,Milano,Yes,No,No,No,Refuse,No,No,No,,,,,,,279
92182,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,No,No,No,Refuse,No,No,No,,,,,,,280
92183,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,281
92183,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,No,No,No,Refuse,No,No,No,,,,,,,282
92183,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,283
92183,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,284
92183,2017,Hồ Chí Minh,Milano,No,Yes,No,No,Refuse,No,No,No,,,,,,,285
92200,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,286
92200,2017,Hồ Chí Minh,Thức Coffee,No,Yes,No,No,Refuse,No,No,No,,,,,,,287
92200,2017,Hồ Chí Minh,Street / Half street coffee (including carts),No,Yes,Yes,Yes,Refuse,No,No,No,2.0,15.0,30.0,Seg.01 - Mass (<VND 25K),,,288
92200,2017,Hồ Chí Minh,Trung Nguyên,No,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,289
92200,2017,Hồ Chí Minh,Gong Cha,No,No,No,No,Refuse,No,No,No,,,,,,,290
92200,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,291
92316,2017,Hồ Chí Minh,Starbucks,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,292
92316,2017,Hồ Chí Minh,Thức Coffee,Yes,No,No,No,Refuse,No,No,No,,,,,,,293
92316,2017,Hồ Chí Minh,Gong Cha,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,8.0,50.0,400.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,294
92316,2017,Hồ Chí Minh,Phúc Long,Yes,No,No,No,Refuse,No,No,No,,,,,,,295
92316,2017,Hồ Chí Minh,Independent Cafe,No,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,296
92316,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,297
92316,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,298
92317,2017,Hồ Chí Minh,Thức Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,299
92317,2017,Hồ Chí Minh,Gong Cha,No,Yes,No,No,Refuse,No,No,No,,,,,,,300
92317,2017,Hồ Chí Minh,Milano,No,No,No,No,Refuse,No,No,No,,,,,,,301
92317,2017,Hồ Chí Minh,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,302
92317,2017,Hồ Chí Minh,Urban Station,No,No,No,No,Refuse,No,No,No,,,,,,,303
92317,2017,Hồ Chí Minh,Phúc Long,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,304
92317,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,305
92317,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,No,No,No,Refuse,No,No,No,,,,,,,306
92317,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,307
92317,2017,Hồ Chí Minh,Coffee Bean & Tea Leaf,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,6.0,35.0,210.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,308
92564,2017,Hồ Chí Minh,Saigon Café,No,No,No,No,Refuse,No,No,No,,,,,,,309
92564,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,20.0,40.0,Seg.01 - Mass (<VND 25K),,,310
92564,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,311
92564,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,312
92564,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,75.0,75.0,Seg.03 - Premium (VND 60K - VND 99K),,,313
92584,2017,Hồ Chí Minh,Urban Station,No,No,No,No,Refuse,No,No,No,,,,,,,314
92584,2017,Hồ Chí Minh,Thức Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,315
92584,2017,Hồ Chí Minh,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,316
92584,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,317
92584,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,30.0,30.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,318
92584,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,No,No,No,Refuse,No,No,No,,,,,,,319
92584,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,7.0,20.0,140.0,Seg.01 - Mass (<VND 25K),,,320
92584,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,321
92584,2017,Hồ Chí Minh,Cộng Cà Phê,No,No,No,No,Refuse,No,No,No,,,,,,,322
92584,2017,Hồ Chí Minh,Coffee Bean & Tea Leaf,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,323
92584,2017,Hồ Chí Minh,Milano,No,No,No,No,Refuse,No,No,No,,,,,,,324
92584,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,325
92610,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,Yes,18.0,15.0,270.0,Seg.01 - Mass (<VND 25K),,,326
92610,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,327
92610,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,12.0,25.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,328
92610,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,329
92610,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,330
92615,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,331
92615,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,332
92615,2017,Hồ Chí Minh,Saigon Café,No,No,No,No,Refuse,No,No,No,,,,,,,333
92615,2017,Hồ Chí Minh,Street / Half street coffee (including carts),No,No,No,No,Refuse,No,No,No,,,,,,,334
92615,2017,Hồ Chí Minh,Milano,No,No,No,No,Refuse,No,No,No,,,,,,,335
92615,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,336
92615,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,10.0,50.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,337
92616,2017,Hồ Chí Minh,Gong Cha,No,Yes,No,No,Refuse,No,No,No,,,,,,,338
92616,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,No,Refuse,No,No,No,,,,,,,339
92616,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,340
92616,2017,Hồ Chí Minh,Thức Coffee,No,Yes,Yes,Yes,Refuse,No,No,No,2.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,341
92616,2017,Hồ Chí Minh,Phúc Long,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,342
92622,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,5.0,30.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,343
92622,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,344
92622,2017,Hồ Chí Minh,Cộng Cà Phê,No,No,No,No,Refuse,No,No,No,,,,,,,345
92622,2017,Hồ Chí Minh,Saigon Café,No,No,No,No,Refuse,No,No,No,,,,,,,346
92622,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,347
92622,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,348
92622,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,14.0,42.0,Seg.01 - Mass (<VND 25K),,,349
92639,2017,Hồ Chí Minh,Effoc,No,No,No,No,Refuse,No,No,No,,,,,,,350
92639,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,351
92639,2017,Hồ Chí Minh,Phúc Long,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,9.0,Promoter,352
92639,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,12.0,48.0,Seg.01 - Mass (<VND 25K),,,353
92639,2017,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,354
92639,2017,Hồ Chí Minh,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,355
92639,2017,Hồ Chí Minh,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,356
92639,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,357
92639,2017,Hồ Chí Minh,Gong Cha,No,No,No,No,Refuse,No,No,No,,,,,,,358
92640,2017,Hồ Chí Minh,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,359
92640,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,360
92640,2017,Hồ Chí Minh,Coffee Bean & Tea Leaf,No,No,No,No,Refuse,No,No,No,,,,,,,361
92640,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,No,Refuse,No,No,No,,,,,,,362
92640,2017,Hồ Chí Minh,Gong Cha,No,No,No,No,Refuse,No,No,No,,,,,,,363
92640,2017,Hồ Chí Minh,Other Branded Cafe Chain,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,,,,,,364
92640,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,365
92640,2017,Hồ Chí Minh,Urban Station,No,No,No,No,Refuse,No,No,No,,,,,,,366
92640,2017,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,367
92640,2017,Hồ Chí Minh,Phúc Long,No,Yes,No,No,Refuse,No,No,No,,,,,,,368
92641,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,369
92641,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,370
92641,2017,Hồ Chí Minh,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,371
92641,2017,Hồ Chí Minh,Effoc,No,Yes,No,No,Refuse,No,No,No,,,,,,,372
92641,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,6.0,Detractor,373
92641,2017,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,374
92641,2017,Hồ Chí Minh,Cộng Cà Phê,No,No,No,No,Refuse,No,No,No,,,,,,,375
92641,2017,Hồ Chí Minh,Urban Station,No,No,No,No,Refuse,No,No,No,,,,,,,376
92641,2017,Hồ Chí Minh,Gong Cha,No,No,No,No,Refuse,No,No,No,,,,,,,377
92641,2017,Hồ Chí Minh,Coffee Bean & Tea Leaf,No,No,No,No,Refuse,No,No,No,,,,,,,378
92641,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,12.0,12.0,144.0,Seg.01 - Mass (<VND 25K),,,379
92641,2017,Hồ Chí Minh,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,380
92641,2017,Hồ Chí Minh,KOI cafe,No,No,No,No,Refuse,No,No,No,,,,,,,381
92690,2017,Hồ Chí Minh,The Coffee House,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,382
92690,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,Yes,30.0,12.0,360.0,Seg.01 - Mass (<VND 25K),,,383
92690,2017,Hồ Chí Minh,Phúc Long,No,Yes,Yes,No,Refuse,No,No,No,,,,,9.0,Promoter,384
92719,2017,Hồ Chí Minh,Phúc Long,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,385
92719,2017,Hồ Chí Minh,Urban Station,Yes,No,No,No,Refuse,No,No,No,,,,,,,386
92719,2017,Hồ Chí Minh,Street / Half street coffee (including carts),No,Yes,No,No,Refuse,No,No,No,,,,,,,387
92719,2017,Hồ Chí Minh,Independent Cafe,No,Yes,Yes,Yes,Refuse,No,No,No,3.0,25.0,75.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,388
92719,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,60.0,60.0,Seg.03 - Premium (VND 60K - VND 99K),7.0,Passive,389
92719,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,390
92738,2017,Hồ Chí Minh,The Coffee House,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,391
92738,2017,Hồ Chí Minh,Coffee Bean & Tea Leaf,No,Yes,Yes,Yes,Refuse,No,No,No,1.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,392
92738,2017,Hồ Chí Minh,Trung Nguyên,No,Yes,No,No,Refuse,No,No,No,,,,,,,393
92738,2017,Hồ Chí Minh,Starbucks,Yes,No,No,No,Refuse,No,No,No,,,,,,,394
92738,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,No,No,No,Refuse,No,No,No,,,,,,,395
92810,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,396
92810,2017,Hồ Chí Minh,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,397
92810,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,15.0,15.0,Seg.01 - Mass (<VND 25K),,,398
92810,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,399
92810,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,22.0,44.0,Seg.01 - Mass (<VND 25K),,,400
92810,2017,Hồ Chí Minh,Highlands Coffee,No,Yes,No,No,Refuse,No,No,No,,,,,,,401
92812,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,402
92812,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,15.0,30.0,Seg.01 - Mass (<VND 25K),,,403
92812,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,30.0,30.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,404
92812,2017,Hồ Chí Minh,Thức Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,405
92812,2017,Hồ Chí Minh,Cộng Cà Phê,No,No,No,No,Refuse,No,No,No,,,,,,,406
92812,2017,Hồ Chí Minh,Highlands Coffee,No,Yes,No,No,Refuse,No,No,No,,,,,,,407
92813,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,9.0,Promoter,408
92813,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,15.0,60.0,Seg.01 - Mass (<VND 25K),,,409
92813,2017,Hồ Chí Minh,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,410
92813,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,411
92815,2017,Hồ Chí Minh,Trung Nguyên,No,Yes,Yes,Yes,Refuse,No,No,No,1.0,56.0,112.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,412
92815,2017,Hồ Chí Minh,Street / Half street coffee (including carts),No,Yes,No,No,Refuse,No,No,No,,,,,,,413
92815,2017,Hồ Chí Minh,Highlands Coffee,No,Yes,Yes,Yes,Refuse,No,No,No,1.0,56.0,112.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,414
92815,2017,Hồ Chí Minh,Independent Cafe,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,25.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,415
92816,2017,Hồ Chí Minh,Street / Half street coffee (including carts),No,Yes,Yes,Yes,Refuse,No,Yes,No,6.0,13.0,78.0,Seg.01 - Mass (<VND 25K),,,416
92816,2017,Hồ Chí Minh,KOI cafe,No,No,No,No,Refuse,No,No,No,,,,,,,417
92816,2017,Hồ Chí Minh,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,418
92816,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,419
92816,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,420
92816,2017,Hồ Chí Minh,Gong Cha,No,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,35.0,140.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,421
92816,2017,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,422
92820,2017,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,5.0,50.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,423
92820,2017,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,424
92820,2017,Hồ Chí Minh,The Coffee House,No,Yes,Yes,No,Refuse,No,No,No,,,,,6.0,Detractor,425
92820,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,20.0,60.0,Seg.01 - Mass (<VND 25K),,,426
