id,year,city,brand,p1m,weekly,daily,visit,ppa,spending,segmentation,R_score,F_score,M_score,RFM_segment,KMeans_segment
381497,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,5.0,65.0,325.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
381498,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
381498,2018,Hà Nội,Highlands Coffee,Yes,No,No,1.0,80.0,80.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
381822,2018,Đà Nẵng,Highlands Coffee,Yes,No,No,2.0,39.0,78.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
381859,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,6.0,49.0,294.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
381956,2018,Nha Trang,Highlands Coffee,Yes,No,No,1.0,30.0,30.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
382177,2018,Hồ Chí Minh,The Coffee House,Yes,Yes,No,5.0,24.0,120.0,Seg.01 - Mass (<VND 25K),3,3,1,331,1
382210,2018,Hà Nội,Highlands Coffee,Yes,No,No,2.0,49.0,98.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
382211,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
382211,2018,Hà Nội,Highlands Coffee,Yes,No,No,3.0,49.0,147.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
382212,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,8.0,39.0,312.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
382213,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
382218,2018,Hà Nội,Highlands Coffee,Yes,No,No,2.0,49.0,98.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
382222,2018,Hà Nội,The Coffee House,Yes,Yes,No,8.0,50.0,400.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
382264,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,5.0,29.0,145.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
382378,2018,Nha Trang,Cộng Cà Phê,Yes,Yes,No,4.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
382378,2018,Nha Trang,Highlands Coffee,Yes,Yes,No,8.0,39.0,312.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
382574,2018,Hà Nội,Cộng Cà Phê,Yes,Yes,No,5.0,35.0,175.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
382574,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,5.0,39.0,195.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
382575,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,25.0,75.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,1,221,0
382576,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,9.0,60.0,540.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
382577,2018,Hà Nội,Cộng Cà Phê,Yes,Yes,No,4.0,35.0,140.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
382577,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,6.0,39.0,234.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
382578,2018,Hà Nội,Highlands Coffee,Yes,No,No,3.0,55.0,165.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
382579,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,5.0,45.0,225.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
382580,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,5.0,56.0,280.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,3,333,3
382581,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,8.0,65.0,520.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
382582,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,9.0,60.0,540.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
382583,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,5.0,59.0,295.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,3,333,3
382607,2018,Nha Trang,Highlands Coffee,Yes,Yes,No,10.0,50.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
382693,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
382694,2018,Hà Nội,Starbucks,Yes,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
382695,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,60.0,180.0,Seg.03 - Premium (VND 60K - VND 99K),2,2,3,223,0
382970,2018,Hồ Chí Minh,Trung Nguyên,Yes,No,No,1.0,36.0,36.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
382970,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,100.0,200.0,Seg.04 - Super Premium (VND 100K+),2,1,4,214,2
382972,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,39.0,195.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
382972,2018,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,4.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
383033,2018,Nha Trang,Highlands Coffee,Yes,Yes,Yes,30.0,39.0,1170.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,2,442,1
383045,2018,Đà Nẵng,Trung Nguyên,Yes,Yes,No,5.0,25.0,125.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
383363,2018,Đà Nẵng,The Coffee House,Yes,Yes,No,11.0,45.0,495.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
383551,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,8.0,80.0,640.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
383552,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,8.0,70.0,560.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
383556,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,85.0,170.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,4,214,2
384175,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,1.0,49.0,49.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
384565,2018,Đà Nẵng,Starbucks,Yes,Yes,No,4.0,85.0,340.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,4,334,3
384921,2018,Hà Nội,Starbucks,Yes,No,No,2.0,80.0,160.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
384921,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,9.0,59.0,531.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,3,343,3
385339,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,14.0,49.0,686.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
385963,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,49.0,98.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
386287,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,49.0,98.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
386288,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
386293,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
386417,2018,Đà Nẵng,Trung Nguyên,Yes,No,No,1.0,30.0,30.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
386417,2018,Đà Nẵng,Cộng Cà Phê,Yes,Yes,No,4.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
386646,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,10.0,39.0,390.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
386647,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,49.0,98.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
386687,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,7.0,49.0,343.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
386901,2018,Nha Trang,Trung Nguyên,Yes,No,No,3.0,30.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,1,221,0
387044,2018,Nha Trang,Highlands Coffee,Yes,No,No,1.0,39.0,39.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
387721,2018,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,60.0,120.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
387778,2018,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,49.0,98.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
388340,2018,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,59.0,118.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,3,213,2
389115,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,10.0,70.0,700.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
389637,2018,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,39.0,39.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
389760,2018,Hải Phòng,Cộng Cà Phê,Yes,No,No,1.0,20.0,20.0,Seg.01 - Mass (<VND 25K),2,1,1,211,2
389760,2018,Hải Phòng,Starbucks,Yes,No,No,1.0,69.0,69.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
389760,2018,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,49.0,98.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
389761,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,6.0,49.0,294.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
389894,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,8.0,70.0,560.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
390115,2018,Hải Phòng,Trung Nguyên,Yes,Yes,No,15.0,30.0,450.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
390222,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,9.0,30.0,270.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
390224,2018,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
390225,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,39.0,156.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
390226,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,5.0,50.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
390348,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,1.0,39.0,39.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
390348,2018,Hồ Chí Minh,The Coffee House,Yes,No,No,1.0,39.0,39.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
390440,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,70.0,280.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
390582,2018,Hà Nội,Highlands Coffee,Yes,No,No,3.0,60.0,180.0,Seg.03 - Premium (VND 60K - VND 99K),2,2,3,223,0
390744,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
390831,2018,Đà Nẵng,Highlands Coffee,Yes,No,No,2.0,100.0,200.0,Seg.04 - Super Premium (VND 100K+),2,1,4,214,2
390865,2018,Đà Nẵng,Trung Nguyên,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
390974,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,7.0,40.0,280.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
390974,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
391106,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
391108,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,10.0,49.0,490.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
391111,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,49.0,98.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
391114,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,49.0,147.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
391193,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
391225,2018,Hải Phòng,Highlands Coffee,Yes,No,No,3.0,100.0,300.0,Seg.04 - Super Premium (VND 100K+),2,2,4,224,0
391432,2018,Hà Nội,Cộng Cà Phê,Yes,Yes,No,5.0,60.0,300.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
391432,2018,Hà Nội,Highlands Coffee,Yes,No,No,1.0,60.0,60.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
391535,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
391992,2018,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
392005,2018,Hải Phòng,Trung Nguyên,Yes,Yes,No,4.0,25.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
392008,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
392009,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,5.0,80.0,400.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
392010,2018,Hà Nội,Highlands Coffee,Yes,No,No,1.0,65.0,65.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
392011,2018,Hà Nội,Highlands Coffee,Yes,No,No,1.0,80.0,80.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
392018,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,8.0,60.0,480.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
392019,2018,Hải Phòng,Starbucks,Yes,No,No,1.0,80.0,80.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
392019,2018,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,39.0,78.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
392021,2018,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,65.0,130.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
392022,2018,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
392023,2018,Hải Phòng,Starbucks,Yes,No,No,1.0,80.0,80.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
392023,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,59.0,236.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,3,333,3
392024,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,60.0,240.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
392032,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,49.0,196.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
392033,2018,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,49.0,49.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
392304,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,10.0,100.0,1000.0,Seg.04 - Super Premium (VND 100K+),3,4,4,344,3
392319,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,7.0,29.0,203.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
392408,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,50.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
392428,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,10.0,50.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
392429,2018,Hồ Chí Minh,The Coffee House,Yes,Yes,No,15.0,35.0,525.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
392871,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,59.0,236.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,3,333,3
392992,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,5.0,49.0,245.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
392993,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,5.0,56.0,280.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,3,333,3
393002,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,8.0,120.0,960.0,Seg.04 - Super Premium (VND 100K+),3,4,4,344,3
393048,2018,Hà Nội,Highlands Coffee,Yes,No,No,1.0,49.0,49.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
393077,2018,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,70.0,140.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
393493,2018,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,100.0,100.0,Seg.04 - Super Premium (VND 100K+),2,1,4,214,2
393609,2018,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,110.0,110.0,Seg.04 - Super Premium (VND 100K+),2,1,4,214,2
394018,2018,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,60.0,120.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
394279,2018,Hải Phòng,Highlands Coffee,Yes,Yes,Yes,20.0,59.0,1180.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,3,443,3
394516,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,49.0,196.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
394517,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
394531,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,60.0,240.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
394541,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,45.0,180.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
394549,2018,Hải Phòng,Starbucks,Yes,No,No,1.0,90.0,90.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,4,214,2
394549,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,70.0,280.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
394572,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,5.0,49.0,245.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
394577,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
394581,2018,Hải Phòng,Cộng Cà Phê,Yes,No,No,2.0,45.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
394581,2018,Hải Phòng,Highlands Coffee,Yes,No,No,3.0,39.0,117.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
394596,2018,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,59.0,118.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,3,213,2
394598,2018,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,39.0,39.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
394615,2018,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,59.0,118.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,3,213,2
394679,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,59.0,236.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,3,333,3
394680,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,59.0,236.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,3,333,3
395039,2018,Hà Nội,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
395730,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,55.0,165.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
395732,2018,Hà Nội,Starbucks,Yes,No,No,1.0,80.0,80.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
395732,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,2.0,60.0,120.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
396188,2018,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
396257,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,5.0,59.0,295.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,3,333,3
396259,2018,Hà Nội,Highlands Coffee,Yes,No,No,2.0,39.0,78.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
396259,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,30.0,30.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
396275,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,49.0,196.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
396684,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,Yes,20.0,59.0,1180.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,3,443,3
396866,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,4.0,55.0,220.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
396939,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,39.0,156.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
396940,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,8.0,70.0,560.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
398193,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,20.0,40.0,800.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,2,442,1
398196,2018,Hải Phòng,Highlands Coffee,Yes,No,No,3.0,60.0,180.0,Seg.03 - Premium (VND 60K - VND 99K),2,2,3,223,0
398196,2018,Hải Phòng,Starbucks,Yes,No,No,1.0,120.0,120.0,Seg.04 - Super Premium (VND 100K+),2,1,4,214,2
398198,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,100.0,400.0,Seg.04 - Super Premium (VND 100K+),3,3,4,334,3
398241,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,8.0,70.0,560.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
398249,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
398380,2018,Hà Nội,The Coffee House,Yes,No,No,3.0,80.0,240.0,Seg.03 - Premium (VND 60K - VND 99K),2,2,3,223,0
398380,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,65.0,65.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
398461,2018,Hải Phòng,Highlands Coffee,Yes,Yes,No,10.0,60.0,600.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
398500,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,65.0,260.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
398501,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
398511,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
398541,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,20.0,60.0,1200.0,Seg.03 - Premium (VND 60K - VND 99K),4,4,3,443,3
398623,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,Yes,20.0,40.0,800.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,2,442,1
398623,2018,Đà Nẵng,Trung Nguyên,Yes,Yes,No,8.0,25.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
398809,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,50.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
398941,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
398942,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,80.0,320.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
398942,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,45.0,135.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
398945,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,5.0,60.0,300.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
398945,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
398948,2018,Hà Nội,Highlands Coffee,Yes,No,No,2.0,70.0,140.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
398948,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
399255,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,50.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
