id,city,companion_group,year
368731,Đà Nẵng,Alone,2018
368846,Hà Nội,Friends,2018
368849,Hà Nội,Friends,2018
368849,Hà Nội,Family,2018
368960,Đà Nẵng,Friends,2018
368988,Đà Nẵng,Friends,2018
368988,Đà Nẵng,Alone,2018
369137,Hồ Chí Minh,Friends,2018
369138,Hồ Chí Minh,Friends,2018
369140,Hồ Chí Minh,Friends,2018
369141,Hồ Chí Minh,Friends,2018
369142,Hồ Chí Minh,Friends,2018
369143,Hồ Chí Minh,Friends,2018
369144,Hồ Chí Minh,Friends,2018
369145,Hồ Chí Minh,Friends,2018
369156,Hồ Chí Minh,Friends,2018
369156,Hồ Chí Minh,Family,2018
369157,Hồ Chí Minh,Friends,2018
369157,Hồ Chí Minh,Colleagues / Business partner,2018
369159,Hồ Chí Minh,Friends,2018
369159,Hồ Chí Minh,Colleagues / Business partner,2018
369159,Hồ Chí Minh,Family,2018
369160,Hồ Chí Minh,Alone,2018
369161,Hồ Chí Minh,Friends,2018
369217,Hải Phòng,Friends,2018
369246,Đà Nẵng,Friends,2018
369258,Đà Nẵng,Boyfriend / Girlfriend,2018
369279,Hà Nội,Friends,2018
369279,Hà Nội,Family,2018
369281,Hà Nội,Friends,2018
369376,Hải Phòng,Alone,2018
369377,Hải Phòng,Friends,2018
369404,Hà Nội,Family,2018
369422,Đà Nẵng,Family,2018
369422,Đà Nẵng,Friends,2018
369434,Hồ Chí Minh,Family,2018
369434,Hồ Chí Minh,Colleagues / Business partner,2018
369434,Hồ Chí Minh,Friends,2018
369435,Hồ Chí Minh,Friends,2018
369435,Hồ Chí Minh,Family,2018
369436,Hồ Chí Minh,Friends,2018
369437,Hồ Chí Minh,Colleagues / Business partner,2018
369437,Hồ Chí Minh,Family,2018
369437,Hồ Chí Minh,Friends,2018
369495,Đà Nẵng,Family,2018
369496,Đà Nẵng,Friends,2018
369501,Đà Nẵng,Colleagues / Business partner,2018
369513,Hồ Chí Minh,Family,2018
369513,Hồ Chí Minh,Friends,2018
369514,Hồ Chí Minh,Colleagues / Business partner,2018
369514,Hồ Chí Minh,Friends,2018
369533,Hà Nội,Friends,2018
369533,Hà Nội,Colleagues / Business partner,2018
369545,Đà Nẵng,Friends,2018
369557,Đà Nẵng,Alone,2018
369581,Đà Nẵng,Colleagues / Business partner,2018
369581,Đà Nẵng,Friends,2018
369590,Hải Phòng,Family,2018
369590,Hải Phòng,Friends,2018
369611,Đà Nẵng,Family,2018
369611,Đà Nẵng,Friends,2018
369685,Hà Nội,Friends,2018
369685,Hà Nội,Family,2018
369709,Đà Nẵng,Family,2018
369709,Đà Nẵng,Friends,2018
369766,Đà Nẵng,Family,2018
369766,Đà Nẵng,Friends,2018
369778,Đà Nẵng,Friends,2018
369778,Đà Nẵng,Alone,2018
369778,Đà Nẵng,Family,2018
369847,Hà Nội,Friends,2018
369862,Hải Phòng,Boyfriend / Girlfriend,2018
369862,Hải Phòng,Friends,2018
370069,Hà Nội,Friends,2018
370078,Đà Nẵng,Alone,2018
370078,Đà Nẵng,Friends,2018
370078,Đà Nẵng,Family,2018
370111,Đà Nẵng,Friends,2018
370111,Đà Nẵng,Colleagues / Business partner,2018
370147,Hải Phòng,Friends,2018
370239,Đà Nẵng,Family,2018
370239,Đà Nẵng,Friends,2018
370345,Hà Nội,Friends,2018
370345,Hà Nội,Boyfriend / Girlfriend,2018
370346,Hà Nội,Family,2018
370346,Hà Nội,Friends,2018
370422,Đà Nẵng,Family,2018
370457,Hồ Chí Minh,Family,2018
370457,Hồ Chí Minh,Colleagues / Business partner,2018
370458,Hồ Chí Minh,Friends,2018
370459,Hồ Chí Minh,Friends,2018
370790,Hồ Chí Minh,Friends,2018
370790,Hồ Chí Minh,Colleagues / Business partner,2018
370790,Hồ Chí Minh,Family,2018
370833,Đà Nẵng,Friends,2018
370833,Đà Nẵng,Family,2018
370839,Hải Phòng,Friends,2018
370839,Hải Phòng,Family,2018
370845,Hải Phòng,Friends,2018
370866,Hồ Chí Minh,Friends,2018
370866,Hồ Chí Minh,Boyfriend / Girlfriend,2018
370869,Hồ Chí Minh,Family,2018
370869,Hồ Chí Minh,Friends,2018
370870,Hồ Chí Minh,Boyfriend / Girlfriend,2018
370870,Hồ Chí Minh,Colleagues / Business partner,2018
370870,Hồ Chí Minh,Friends,2018
370872,Hồ Chí Minh,Friends,2018
370872,Hồ Chí Minh,Alone,2018
370872,Hồ Chí Minh,Family,2018
370873,Hồ Chí Minh,Friends,2018
370873,Hồ Chí Minh,Colleagues / Business partner,2018
370874,Hồ Chí Minh,Friends,2018
370897,Hải Phòng,Friends,2018
370898,Hải Phòng,Family,2018
370899,Hải Phòng,Family,2018
370900,Hải Phòng,Friends,2018
370900,Hải Phòng,Colleagues / Business partner,2018
370901,Hải Phòng,Friends,2018
370902,Hải Phòng,Friends,2018
370903,Hải Phòng,Friends,2018
370953,Hồ Chí Minh,Family,2018
370953,Hồ Chí Minh,Friends,2018
370954,Hồ Chí Minh,Boyfriend / Girlfriend,2018
370954,Hồ Chí Minh,Friends,2018
370955,Hồ Chí Minh,Friends,2018
370956,Hồ Chí Minh,Boyfriend / Girlfriend,2018
370956,Hồ Chí Minh,Friends,2018
370999,Hồ Chí Minh,Friends,2018
371005,Hải Phòng,Friends,2018
371005,Hải Phòng,Family,2018
371006,Hải Phòng,Friends,2018
371027,Hải Phòng,Friends,2018
371027,Hải Phòng,Family,2018
371028,Hải Phòng,Family,2018
371029,Hải Phòng,Friends,2018
371039,Hải Phòng,Friends,2018
371040,Hải Phòng,Family,2018
371040,Hải Phòng,Friends,2018
371041,Hải Phòng,Friends,2018
371058,Hồ Chí Minh,Family,2018
371059,Hồ Chí Minh,Friends,2018
371059,Hồ Chí Minh,Boyfriend / Girlfriend,2018
371060,Hồ Chí Minh,Friends,2018
371061,Hồ Chí Minh,Friends,2018
371062,Hồ Chí Minh,Friends,2018
371064,Hồ Chí Minh,Friends,2018
371065,Hồ Chí Minh,Friends,2018
371066,Hồ Chí Minh,Family,2018
371067,Hồ Chí Minh,Friends,2018
371070,Hải Phòng,Friends,2018
371070,Hải Phòng,Family,2018
371070,Hải Phòng,Colleagues / Business partner,2018
371071,Hải Phòng,Colleagues / Business partner,2018
371071,Hải Phòng,Family,2018
371071,Hải Phòng,Friends,2018
371205,Hồ Chí Minh,Family,2018
371205,Hồ Chí Minh,Friends,2018
371206,Hồ Chí Minh,Colleagues / Business partner,2018
371206,Hồ Chí Minh,Family,2018
371206,Hồ Chí Minh,Friends,2018
371207,Hồ Chí Minh,Friends,2018
371207,Hồ Chí Minh,Family,2018
371208,Hồ Chí Minh,Family,2018
371208,Hồ Chí Minh,Friends,2018
371210,Hồ Chí Minh,Friends,2018
371210,Hồ Chí Minh,Family,2018
371211,Hồ Chí Minh,Friends,2018
371388,Hải Phòng,Friends,2018
371397,Hà Nội,Colleagues / Business partner,2018
371397,Hà Nội,Family,2018
371398,Hà Nội,Friends,2018
371398,Hà Nội,Family,2018
371399,Hà Nội,Friends,2018
371493,Hà Nội,Friends,2018
371495,Hồ Chí Minh,Friends,2018
371496,Hồ Chí Minh,Family,2018
371496,Hồ Chí Minh,Friends,2018
371497,Hồ Chí Minh,Friends,2018
371498,Hồ Chí Minh,Family,2018
371498,Hồ Chí Minh,Friends,2018
371499,Hồ Chí Minh,Friends,2018
371500,Hồ Chí Minh,Friends,2018
371502,Hồ Chí Minh,Friends,2018
371502,Hồ Chí Minh,Family,2018
371503,Hồ Chí Minh,Friends,2018
371503,Hồ Chí Minh,Family,2018
371563,Hải Phòng,Colleagues / Business partner,2018
371563,Hải Phòng,Friends,2018
371563,Hải Phòng,Family,2018
371582,Đà Nẵng,Friends,2018
371582,Đà Nẵng,Family,2018
371588,Hải Phòng,Friends,2018
371600,Đà Nẵng,Friends,2018
371600,Đà Nẵng,Family,2018
371642,Hải Phòng,Friends,2018
371643,Hải Phòng,Colleagues / Business partner,2018
371643,Hải Phòng,Friends,2018
371644,Hải Phòng,Friends,2018
371706,Hải Phòng,Family,2018
371706,Hải Phòng,Friends,2018
371738,Hồ Chí Minh,Friends,2018
371738,Hồ Chí Minh,Family,2018
371754,Hồ Chí Minh,Friends,2018
371754,Hồ Chí Minh,Colleagues / Business partner,2018
371761,Hồ Chí Minh,Friends,2018
371761,Hồ Chí Minh,Colleagues / Business partner,2018
371761,Hồ Chí Minh,Boyfriend / Girlfriend,2018
371763,Hồ Chí Minh,Friends,2018
371873,Hà Nội,Friends,2018
371873,Hà Nội,Boyfriend / Girlfriend,2018
371899,Đà Nẵng,Family,2018
371899,Đà Nẵng,Friends,2018
372096,Hà Nội,Family,2018
372096,Hà Nội,Colleagues / Business partner,2018
372165,Hồ Chí Minh,Friends,2018
372188,Đà Nẵng,Colleagues / Business partner,2018
372327,Đà Nẵng,Colleagues / Business partner,2018
372415,Hải Phòng,Friends,2018
372416,Đà Nẵng,Family,2018
372416,Đà Nẵng,Alone,2018
372557,Hồ Chí Minh,Family,2018
372558,Hồ Chí Minh,Alone,2018
372662,Đà Nẵng,Friends,2018
372778,Hải Phòng,Colleagues / Business partner,2018
372778,Hải Phòng,Friends,2018
372778,Hải Phòng,Family,2018
372860,Hải Phòng,Friends,2018
372873,Đà Nẵng,Family,2018
372873,Đà Nẵng,Friends,2018
372878,Đà Nẵng,Friends,2018
372878,Đà Nẵng,Colleagues / Business partner,2018
372878,Đà Nẵng,Family,2018
373000,Hải Phòng,Friends,2018
373000,Hải Phòng,Boyfriend / Girlfriend,2018
373248,Hồ Chí Minh,Colleagues / Business partner,2018
373248,Hồ Chí Minh,Friends,2018
373321,Đà Nẵng,Friends,2018
373321,Đà Nẵng,Family,2018
373321,Đà Nẵng,Colleagues / Business partner,2018
373371,Đà Nẵng,Colleagues / Business partner,2018
373371,Đà Nẵng,Family,2018
373375,Đà Nẵng,Family,2018
373375,Đà Nẵng,Friends,2018
373375,Đà Nẵng,Alone,2018
373375,Đà Nẵng,Colleagues / Business partner,2018
373376,Đà Nẵng,Alone,2018
373376,Đà Nẵng,Colleagues / Business partner,2018
373377,Đà Nẵng,Family,2018
373685,Hồ Chí Minh,Family,2018
373691,Hải Phòng,Colleagues / Business partner,2018
373691,Hải Phòng,Friends,2018
373691,Hải Phòng,Family,2018
373706,Hải Phòng,Family,2018
373706,Hải Phòng,Friends,2018
373706,Hải Phòng,Colleagues / Business partner,2018
373789,Hồ Chí Minh,Friends,2018
373854,Hồ Chí Minh,Family,2018
373854,Hồ Chí Minh,Colleagues / Business partner,2018
373854,Hồ Chí Minh,Friends,2018
373855,Hồ Chí Minh,Colleagues / Business partner,2018
373855,Hồ Chí Minh,Friends,2018
373855,Hồ Chí Minh,Family,2018
373856,Hồ Chí Minh,Friends,2018
373856,Hồ Chí Minh,Family,2018
374075,Hải Phòng,Friends,2018
374076,Hải Phòng,Family,2018
374076,Hải Phòng,Friends,2018
374077,Hải Phòng,Friends,2018
374078,Hải Phòng,Friends,2018
374079,Hải Phòng,Colleagues / Business partner,2018
374079,Hải Phòng,Friends,2018
374080,Hải Phòng,Family,2018
374080,Hải Phòng,Friends,2018
374275,Hồ Chí Minh,Friends,2018
374276,Hồ Chí Minh,Colleagues / Business partner,2018
374276,Hồ Chí Minh,Friends,2018
374277,Hồ Chí Minh,Friends,2018
374277,Hồ Chí Minh,Boyfriend / Girlfriend,2018
374278,Hồ Chí Minh,Friends,2018
374278,Hồ Chí Minh,Colleagues / Business partner,2018
374279,Hồ Chí Minh,Friends,2018
374282,Hải Phòng,Family,2018
374282,Hải Phòng,Friends,2018
374282,Hải Phòng,Alone,2018
374331,Hồ Chí Minh,Friends,2018
374332,Hồ Chí Minh,Family,2018
374332,Hồ Chí Minh,Friends,2018
374332,Hồ Chí Minh,Alone,2018
374333,Hồ Chí Minh,Friends,2018
374334,Hồ Chí Minh,Friends,2018
374334,Hồ Chí Minh,Alone,2018
374362,Hồ Chí Minh,Friends,2018
374362,Hồ Chí Minh,Family,2018
374363,Hồ Chí Minh,Boyfriend / Girlfriend,2018
374363,Hồ Chí Minh,Friends,2018
374364,Hồ Chí Minh,Friends,2018
374365,Hồ Chí Minh,Friends,2018
374365,Hồ Chí Minh,Boyfriend / Girlfriend,2018
374691,Đà Nẵng,Friends,2018
374727,Đà Nẵng,Family,2018
374856,Đà Nẵng,Alone,2018
374856,Đà Nẵng,Friends,2018
374856,Đà Nẵng,Family,2018
375194,Đà Nẵng,Friends,2018
375271,Đà Nẵng,Family,2018
375500,Đà Nẵng,Friends,2018
375504,Đà Nẵng,Friends,2018
375678,Đà Nẵng,Friends,2018
375849,Đà Nẵng,Family,2018
375849,Đà Nẵng,Friends,2018
375856,Đà Nẵng,Friends,2018
375991,Đà Nẵng,Colleagues / Business partner,2018
376026,Đà Nẵng,Friends,2018
376082,Cần Thơ,Family,2018
376083,Cần Thơ,Friends,2018
376176,Đà Nẵng,Friends,2018
376176,Đà Nẵng,Colleagues / Business partner,2018
376693,Đà Nẵng,Friends,2018
376724,Đà Nẵng,Family,2018
376724,Đà Nẵng,Friends,2018
376744,Đà Nẵng,Colleagues / Business partner,2018
376744,Đà Nẵng,Family,2018
376744,Đà Nẵng,Friends,2018
376744,Đà Nẵng,Alone,2018
376855,Đà Nẵng,Friends,2018
376992,Đà Nẵng,Friends,2018
377074,Cần Thơ,Friends,2018
377177,Đà Nẵng,Friends,2018
377177,Đà Nẵng,Colleagues / Business partner,2018
377177,Đà Nẵng,Boyfriend / Girlfriend,2018
377250,Đà Nẵng,Friends,2018
377402,Hà Nội,Family,2018
377402,Hà Nội,Friends,2018
377402,Hà Nội,Colleagues / Business partner,2018
377783,Hà Nội,Friends,2018
377784,Hà Nội,Friends,2018
377785,Hà Nội,Friends,2018
377786,Hồ Chí Minh,Friends,2018
377786,Hồ Chí Minh,Colleagues / Business partner,2018
377849,Cần Thơ,Colleagues / Business partner,2018
377930,Cần Thơ,Friends,2018
378154,Cần Thơ,Colleagues / Business partner,2018
378154,Cần Thơ,Family,2018
378154,Cần Thơ,Friends,2018
378334,Cần Thơ,Family,2018
378334,Cần Thơ,Friends,2018
378350,Đà Nẵng,Colleagues / Business partner,2018
378350,Đà Nẵng,Friends,2018
378362,Đà Nẵng,Family,2018
378362,Đà Nẵng,Friends,2018
378382,Hồ Chí Minh,Friends,2018
378382,Hồ Chí Minh,Colleagues / Business partner,2018
378433,Đà Nẵng,Friends,2018
378433,Đà Nẵng,Colleagues / Business partner,2018
378582,Đà Nẵng,Alone,2018
378582,Đà Nẵng,Friends,2018
378613,Hồ Chí Minh,Friends,2018
378613,Hồ Chí Minh,Family,2018
378651,Đà Nẵng,Family,2018
378651,Đà Nẵng,Colleagues / Business partner,2018
378651,Đà Nẵng,Friends,2018
378653,Đà Nẵng,Friends,2018
378653,Đà Nẵng,Family,2018
378669,Đà Nẵng,Friends,2018
378872,Hà Nội,Friends,2018
378873,Hà Nội,Friends,2018
378874,Hà Nội,Friends,2018
378875,Hà Nội,Colleagues / Business partner,2018
378875,Hà Nội,Friends,2018
378877,Hà Nội,Friends,2018
378877,Hà Nội,Family,2018
378878,Hà Nội,Friends,2018
378878,Hà Nội,Colleagues / Business partner,2018
378879,Hà Nội,Family,2018
378879,Hà Nội,Friends,2018
379200,Đà Nẵng,Friends,2018
379240,Đà Nẵng,Colleagues / Business partner,2018
379240,Đà Nẵng,Friends,2018
379249,Đà Nẵng,Family,2018
379336,Đà Nẵng,Friends,2018
379336,Đà Nẵng,Family,2018
379368,Đà Nẵng,Alone,2018
379368,Đà Nẵng,Friends,2018
379371,Hồ Chí Minh,Colleagues / Business partner,2018
379371,Hồ Chí Minh,Friends,2018
379371,Hồ Chí Minh,Family,2018
379451,Cần Thơ,Friends,2018
379569,Cần Thơ,Friends,2018
379570,Cần Thơ,Friends,2018
379571,Cần Thơ,Friends,2018
379572,Cần Thơ,Friends,2018
379573,Cần Thơ,Friends,2018
379615,Đà Nẵng,Family,2018
379722,Nha Trang,Friends,2018
379818,Đà Nẵng,Family,2018
379818,Đà Nẵng,Colleagues / Business partner,2018
379818,Đà Nẵng,Friends,2018
379845,Nha Trang,Family,2018
379869,Hà Nội,Friends,2018
379914,Đà Nẵng,Family,2018
379914,Đà Nẵng,Colleagues / Business partner,2018
379914,Đà Nẵng,Friends,2018
380040,Đà Nẵng,Friends,2018
380067,Đà Nẵng,Friends,2018
380089,Cần Thơ,Friends,2018
380089,Cần Thơ,Family,2018
380205,Đà Nẵng,Family,2018
380205,Đà Nẵng,Friends,2018
380213,Đà Nẵng,Friends,2018
380213,Đà Nẵng,Family,2018
380319,Đà Nẵng,Friends,2018
380330,Đà Nẵng,Colleagues / Business partner,2018
380332,Đà Nẵng,Friends,2018
380332,Đà Nẵng,Family,2018
380362,Cần Thơ,Family,2018
380365,Nha Trang,Family,2018
380522,Đà Nẵng,Friends,2018
380570,Đà Nẵng,Friends,2018
380570,Đà Nẵng,Family,2018
380658,Đà Nẵng,Friends,2018
380658,Đà Nẵng,Alone,2018
380659,Đà Nẵng,Alone,2018
380659,Đà Nẵng,Friends,2018
380668,Đà Nẵng,Colleagues / Business partner,2018
380668,Đà Nẵng,Family,2018
380670,Đà Nẵng,Friends,2018
380670,Đà Nẵng,Alone,2018
380814,Đà Nẵng,Friends,2018
380837,Hồ Chí Minh,Colleagues / Business partner,2018
380837,Hồ Chí Minh,Family,2018
380839,Hồ Chí Minh,Colleagues / Business partner,2018
380884,Đà Nẵng,Friends,2018
380900,Đà Nẵng,Boyfriend / Girlfriend,2018
380900,Đà Nẵng,Friends,2018
381311,Hà Nội,Friends,2018
381312,Hà Nội,Boyfriend / Girlfriend,2018
381312,Hà Nội,Friends,2018
381313,Hà Nội,Friends,2018
381313,Hà Nội,Boyfriend / Girlfriend,2018
381314,Hà Nội,Friends,2018
381315,Hà Nội,Family,2018
381316,Hà Nội,Boyfriend / Girlfriend,2018
381316,Hà Nội,Friends,2018
381317,Hà Nội,Family,2018
381317,Hà Nội,Friends,2018
381389,Hà Nội,Friends,2018
381390,Hà Nội,Family,2018
381390,Hà Nội,Friends,2018
381391,Hà Nội,Friends,2018
381391,Hà Nội,Family,2018
381392,Hà Nội,Friends,2018
381392,Hà Nội,Family,2018
381392,Hà Nội,Colleagues / Business partner,2018
381393,Hà Nội,Family,2018
381393,Hà Nội,Friends,2018
381394,Hà Nội,Friends,2018
381394,Hà Nội,Colleagues / Business partner,2018
381395,Hà Nội,Friends,2018
381395,Hà Nội,Family,2018
381396,Hà Nội,Friends,2018
381398,Hà Nội,Colleagues / Business partner,2018
381398,Hà Nội,Friends,2018
381463,Hà Nội,Friends,2018
381464,Hà Nội,Friends,2018
381465,Hà Nội,Friends,2018
381466,Hà Nội,Colleagues / Business partner,2018
381466,Hà Nội,Family,2018
381468,Hà Nội,Friends,2018
381469,Hà Nội,Friends,2018
381470,Hà Nội,Friends,2018
381495,Hà Nội,Family,2018
381497,Hà Nội,Friends,2018
381498,Hà Nội,Friends,2018
381499,Hà Nội,Friends,2018
381500,Hà Nội,Friends,2018
381647,Hải Phòng,Friends,2018
381647,Hải Phòng,Colleagues / Business partner,2018
381726,Cần Thơ,Friends,2018
381730,Cần Thơ,Friends,2018
381735,Cần Thơ,Family,2018
381735,Cần Thơ,Friends,2018
381736,Cần Thơ,Friends,2018
381737,Cần Thơ,Friends,2018
381738,Cần Thơ,Friends,2018
381738,Cần Thơ,Family,2018
381772,Đà Nẵng,Friends,2018
381822,Đà Nẵng,Friends,2018
381822,Đà Nẵng,Colleagues / Business partner,2018
381822,Đà Nẵng,Family,2018
381859,Hải Phòng,Family,2018
381859,Hải Phòng,Friends,2018
381897,Nha Trang,Friends,2018
381956,Nha Trang,Family,2018
381956,Nha Trang,Colleagues / Business partner,2018
381956,Nha Trang,Friends,2018
382137,Đà Nẵng,Friends,2018
382137,Đà Nẵng,Family,2018
382171,Cần Thơ,Friends,2018
382172,Cần Thơ,Family,2018
382173,Cần Thơ,Friends,2018
382174,Cần Thơ,Friends,2018
382177,Hồ Chí Minh,Boyfriend / Girlfriend,2018
382177,Hồ Chí Minh,Colleagues / Business partner,2018
382177,Hồ Chí Minh,Friends,2018
382203,Nha Trang,Friends,2018
382207,Nha Trang,Friends,2018
382210,Hà Nội,Friends,2018
382211,Hà Nội,Colleagues / Business partner,2018
382211,Hà Nội,Friends,2018
382212,Hà Nội,Alone,2018
382212,Hà Nội,Family,2018
382213,Hà Nội,Friends,2018
382215,Hà Nội,Alone,2018
382217,Hà Nội,Friends,2018
382218,Hà Nội,Family,2018
382218,Hà Nội,Friends,2018
382219,Hà Nội,Boyfriend / Girlfriend,2018
382219,Hà Nội,Friends,2018
382221,Hà Nội,Family,2018
382221,Hà Nội,Friends,2018
382222,Hà Nội,Colleagues / Business partner,2018
382222,Hà Nội,Friends,2018
382223,Hà Nội,Friends,2018
382225,Hà Nội,Family,2018
382226,Hà Nội,Friends,2018
382231,Nha Trang,Friends,2018
382231,Nha Trang,Family,2018
382263,Nha Trang,Family,2018
382263,Nha Trang,Friends,2018
382264,Đà Nẵng,Friends,2018
382290,Cần Thơ,Family,2018
382290,Cần Thơ,Friends,2018
382291,Cần Thơ,Friends,2018
382292,Cần Thơ,Friends,2018
382293,Cần Thơ,Colleagues / Business partner,2018
382293,Cần Thơ,Friends,2018
382352,Nha Trang,Family,2018
382352,Nha Trang,Friends,2018
382352,Nha Trang,Colleagues / Business partner,2018
382378,Nha Trang,Family,2018
382378,Nha Trang,Friends,2018
382383,Đà Nẵng,Friends,2018
382412,Hà Nội,Friends,2018
382427,Đà Nẵng,Family,2018
382457,Nha Trang,Colleagues / Business partner,2018
382457,Nha Trang,Friends,2018
382494,Nha Trang,Friends,2018
382494,Nha Trang,Colleagues / Business partner,2018
382499,Nha Trang,Friends,2018
382499,Nha Trang,Colleagues / Business partner,2018
382499,Nha Trang,Alone,2018
382499,Nha Trang,Family,2018
382574,Hà Nội,Friends,2018
382574,Hà Nội,Colleagues / Business partner,2018
382574,Hà Nội,Family,2018
382575,Hà Nội,Colleagues / Business partner,2018
