ID,Year,City,Brand,Spontaneous,Awareness,Trial,P3M,P1M,Comprehension,Brand_Likability,Weekly,Daily,Fre#visit,PPA,Spending,Segmentation,NPS#P3M,NPS#P3M#Group,Spending_use
134960,2017,Hà Nội,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,
346076,2018,Hồ Chí Minh,Starbucks,,Starbucks,,,,,,,,,,,,,,
780531,2019,Đà Nẵng,BonPas,BonPas,BonPas,BonPas,BonPas,BonPas,Know it very well,BonPas,BonPas,Not Applicable,15.0,80.0,1200.0,Seg.03 - Premium (VND 60K - VND 99K),9.0,Promoter,1200.0
135200,2017,Cần Thơ,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,15.0,,,,,,
824554,2019,Hải Phòng,Starbucks,,Starbucks,,,,Maybe do not know it,,,,,,,,,,
856130,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,Know a little,,,,,,,,,,
451877,2018,Hà Nội,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,,,1.0,25.0,25.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,25.0
448085,2018,Hồ Chí Minh,The Coffee House,,The Coffee House,,,,,,,,,,,,,,
118022,2017,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
383060,2018,Đà Nẵng,Nia cafe,,Nia cafe,Nia cafe,,,,,,,,,,,,,
367324,2018,Đà Nẵng,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,,,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,40.0
138309,2017,Hồ Chí Minh,The Coffee House,,The Coffee House,,,,,,,,,,,,,,
447691,2018,Đà Nẵng,Long Cafe,,Long Cafe,,,,,,,,,,,,,,
92610,2017,Hồ Chí Minh,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,12.0,,,,,,
382494,2018,Nha Trang,Highlands Coffee,,Highlands Coffee,Highlands Coffee,,,,,,,,,,,,,
830273,2019,Hà Nội,Street,,Street,Street,,,Know it well,Street,,,,,,,,,
112010,2017,Hồ Chí Minh,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
97143,2017,Hồ Chí Minh,Gong Cha,,Gong Cha,,,,,,,,,,,,,,
799843,2019,Hồ Chí Minh,The Coffee House,The Coffee House,The Coffee House,The Coffee House,,,Know a little,,,,,,,,,,
822009,2019,Nha Trang,Milano,Milano,Milano,Milano,Milano,Milano,Know it well,Milano,Not Applicable,Not Applicable,2.0,12.0,24.0,Seg.01 - Mass (<VND 25K),8.0,Passive,24.0
446446,2018,Hải Phòng,Milano,,Milano,Milano,Milano,,,,,,,,,,8.0,Passive,
447506,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,1.0,60.0,60.0,Seg.03 - Premium (VND 60K - VND 99K),8.0,Passive,60.0
121009,2017,Cần Thơ,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,Street / Half street coffee (including carts),,5.0,,,,,,
381498,2018,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,,
781808,2019,Hải Phòng,Highlands Coffee,,Highlands Coffee,,,,Know it well,,,,,,,,,,
757809,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know it well,Highlands Coffee,Highlands Coffee,Not Applicable,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,160.0
817780,2019,Hồ Chí Minh,Other 1,Other,Other,Other,Other,Other,Know it well,Other,Other,Not Applicable,15.0,30.0,450.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,450.0
140310,2017,Hà Nội,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,,
140316,2017,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,3.0,,,,9.0,Promoter,
368468,2018,Hà Nội,Cộng Cà Phê,,Cộng Cà Phê,,,,,,,,,,,,,,
351116,2018,Hồ Chí Minh,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
113431,2017,Hồ Chí Minh,Phúc Long,,Phúc Long,,,,,,,,,,,,,,
453779,2018,Nha Trang,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,10.0,20.0,200.0,Seg.01 - Mass (<VND 25K),9.0,Promoter,200.0
388339,2018,Hải Phòng,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
135589,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,7.0,Passive,
439151,2018,Nha Trang,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
824737,2019,Hà Nội,Trung Nguyên,,Trung Nguyên,,,,Know it well,,,,,,,,,,
734754,2019,Hà Nội,Milano,,Milano,,,,Know a little,,,,,,,,,,
415528,2018,Cần Thơ,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
93387,2017,Hồ Chí Minh,The Coffee House,,The Coffee House,,,,,,,,,,,,,,
460334,2018,Đà Nẵng,Other 1,,Other 1,Other 1,Other 1,Other 1,,,,,2.0,15.0,30.0,Seg.01 - Mass (<VND 25K),9.0,Promoter,30.0
93191,2017,Hồ Chí Minh,Thức Coffee,,Thức Coffee,,,,,,,,,,,,,,
138976,2017,Hồ Chí Minh,Passio,,Passio,Passio,,,,,,,,,,,,,
117658,2017,Cần Thơ,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,5.0,,,,,,
455070,2018,Hồ Chí Minh,The Coffee Factory,,The Coffee Factory,,,,,,,,,,,,,,
372415,2018,Hải Phòng,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,5.0,30.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,150.0
791730,2019,Hà Nội,Cộng Cà Phê,,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Know a little,Cộng Cà Phê,Not Applicable,Not Applicable,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,40.0
790830,2019,Hồ Chí Minh,Trung Nguyên,,Trung Nguyên,,,,Know a little,,,,,,,,,,
825313,2019,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Know it well,Aha Cafe,Not Applicable,Not Applicable,3.0,30.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,90.0
362676,2018,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
120007,2017,Hải Phòng,Highlands Coffee,,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,1.0,,,,8.0,Passive,
124742,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,Highlands Coffee,,4.0,,,,9.0,Promoter,
374080,2018,Hải Phòng,Milano,,Milano,Milano,,,,,,,,,,,,,
373789,2018,Hồ Chí Minh,Milano,,Milano,,,,,,,,,,,,,,
134576,2017,Hải Phòng,Highlands Coffee,,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,3.0,,,,9.0,Promoter,
112193,2017,Cần Thơ,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,Indepedent Cafe,30.0,,,,,,
457554,2018,Hồ Chí Minh,Urban Station,,Urban Station,Urban Station,,,,,,,,,,,,,
443346,2018,Hà Nội,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,,
818335,2019,Đà Nẵng,Other 2,Other,Other,Other,Other,,Know it well,Other,,,,,,,,,
107206,2017,Hải Phòng,The Coffee Factory,,The Coffee Factory,,,,,,,,,,,,,,
95189,2017,Hồ Chí Minh,Urban Station,,Urban Station,,,,,,,,,,,,,,
366595,2018,Đà Nẵng,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,6.0,15.0,90.0,Seg.01 - Mass (<VND 25K),10.0,Promoter,90.0
117897,2017,Cần Thơ,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,,
440505,2018,Hà Nội,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,,
119802,2017,Hà Nội,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,Indepedent Cafe,20.0,,,,,,
437255,2018,Hà Nội,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
125955,2017,Hải Phòng,Starbucks,,Starbucks,Starbucks,Starbucks,,,,,,,,,,9.0,Promoter,
130959,2017,Hồ Chí Minh,Maxx Coffee,Maxx Coffee,Maxx Coffee,,,,,,,,,,,,,,
451916,2018,Hồ Chí Minh,Highlands Coffee,,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,8.0,Passive,
459631,2018,Hồ Chí Minh,Coffee Bean & Tea Leaf,,Coffee Bean & Tea Leaf,,,,,,,,,,,,,,
742419,2019,Hồ Chí Minh,Trung Nguyên,,Trung Nguyên,,,,Know a little,,,,,,,,,,
830876,2019,Hà Nội,Starbucks,,Starbucks,,,,Maybe do not know it,,,,,,,,,,
106563,2017,Cần Thơ,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,5.0,,,,,,
833622,2019,Hồ Chí Minh,Urban Station,,Urban Station,,,,Maybe do not know it,,,,,,,,,,
104631,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,3.0,,,,9.0,Promoter,
783720,2019,Hồ Chí Minh,Highlands Coffee,,Highlands Coffee,Highlands Coffee,Highlands Coffee,,Know it well,Highlands Coffee,,,,,,,7.0,Passive,
445324,2018,Hải Phòng,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,,,1.0,70.0,70.0,Seg.03 - Premium (VND 60K - VND 99K),8.0,Passive,70.0
120169,2017,Hồ Chí Minh,The Coffee House,,The Coffee House,,,,,,,,,,,,,,
410865,2018,Hà Nội,Milano,,Milano,,,,,,,,,,,,,,
138911,2017,Hà Nội,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,,,3.0,,,,,,
101920,2017,Hồ Chí Minh,Starbucks,Starbucks,Starbucks,Starbucks,,,,,,,,,,,,,
139212,2017,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),Street / Half street coffee (including carts),30.0,,,,,,
104729,2017,Hà Nội,Starbucks,,Starbucks,,,,,,,,,,,,,,
132956,2017,Hồ Chí Minh,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,10.0,,,,,,
125863,2017,Hải Phòng,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,,,3.0,,,,,,
110404,2017,Hồ Chí Minh,Starbucks,Starbucks,Starbucks,Starbucks,Starbucks,Starbucks,,,,,,,,,6.0,Detractor,
358809,2018,Cần Thơ,Other 2,Other 2,Other 2,Other 2,Other 2,Other 2,,,Other 2,,4.0,7.0,28.0,Seg.01 - Mass (<VND 25K),5.0,Detractor,28.0
140694,2017,Hà Nội,Maxx Coffee,,Maxx Coffee,Maxx Coffee,Maxx Coffee,,,,,,,,,,8.0,Passive,
132906,2017,Hải Phòng,Highlands Coffee,,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,8.0,Passive,
800635,2019,Hải Phòng,Trung Nguyên,,Trung Nguyên,,,,Know a little,,,,,,,,,,
139101,2017,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,8.0,,,,,,
422968,2018,Nha Trang,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,Highlands Coffee,,15.0,35.0,525.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,525.0
352059,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,4.0,12.0,48.0,Seg.01 - Mass (<VND 25K),7.0,Passive,48.0
393332,2018,Cần Thơ,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,,
419245,2018,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,2.0,60.0,120.0,Seg.03 - Premium (VND 60K - VND 99K),7.0,Passive,120.0
813950,2019,Hà Nội,Aha Cafe,,Aha Cafe,Aha Cafe,,,Know a little,,,,,,,,,,
395730,2018,Hà Nội,Aha Cafe,,Aha Cafe,,,,,,,,,,,,,,
831912,2019,Hồ Chí Minh,Passio,,Passio,,,,Know a little,Passio,,,,,,,,,
808242,2019,Hồ Chí Minh,Effoc,,Effoc,,,,Know it well,,,,,,,,,,
112130,2017,Cần Thơ,Milano,,Milano,,,,,,,,,,,,,,
411690,2018,Hà Nội,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,,,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,60.0
828534,2019,Hải Phòng,The Coffee House,The Coffee House,The Coffee House,The Coffee House,,,Know a little,The Coffee House,,,,,,,,,
803803,2019,Hồ Chí Minh,Milano,,Milano,,,,Know it well,,,,,,,,,,
450970,2018,Hà Nội,Urban Station,,Urban Station,,,,,,,,,,,,,,
120134,2017,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),Street / Half street coffee (including carts),20.0,,,,,,
139211,2017,Đà Nẵng,Trung Nguyên,,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,5.0,Detractor,
134834,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,,,,,
420836,2018,Đà Nẵng,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
451422,2018,Hà Nội,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
837715,2019,Hồ Chí Minh,Phúc Long,Phúc Long,Phúc Long,,,,Know a little,,,,,,,,,,
457003,2018,Đà Nẵng,Long Cafe,,Long Cafe,,,,,,,,,,,,,,
445264,2018,Cần Thơ,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,7.0,Passive,
458622,2018,Nha Trang,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),,,,,,,,,,,,,,
459969,2018,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,8.0,Passive,
852907,2019,Cần Thơ,Đen Đá,,Đen Đá,,,,Maybe do not know it,,,,,,,,,,
844617,2019,Cần Thơ,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Other,Not Applicable,4.0,10.0,40.0,Seg.01 - Mass (<VND 25K),6.0,Detractor,40.0
827902,2019,Cần Thơ,Other 3,Other,Other,Other,Other,,Know it very well,,,,,,,,,,
734914,2019,Nha Trang,Mê Trang,,Mê Trang,,,,Know a little,,,,,,,,,,
852907,2019,Cần Thơ,Thức Coffee,,Thức Coffee,,,,Know a little,,,,,,,,,,
121412,2017,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),Street / Half street coffee (including carts),30.0,,,,,,
825188,2019,Hà Nội,Street,Street,Street,Street,,,Know it well,,,,,,,,,,
792772,2019,Hà Nội,Cộng Cà Phê,,Cộng Cà Phê,,,,Know a little,,,,,,,,,,
457303,2018,Hồ Chí Minh,Highlands Coffee,,Highlands Coffee,Highlands Coffee,,,,,,,,,,,,,
113103,2017,Hải Phòng,Gong Cha,,Gong Cha,,,,,,,,,,,,,,
135375,2017,Hà Nội,Milano,,Milano,Milano,,,,,,,,,,,,,
786373,2019,Hà Nội,Phúc Long,,Phúc Long,,,,Know a little,,,,,,,,,,
452993,2018,Hà Nội,Highlands Coffee,,Highlands Coffee,Highlands Coffee,,,,,,,,,,,,,
411455,2018,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,,,,
748678,2019,Hồ Chí Minh,Starbucks,Starbucks,Starbucks,Starbucks,Starbucks,Starbucks,Know it well,Starbucks,Starbucks,Not Applicable,4.0,55.0,220.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,220.0
106611,2017,Hà Nội,KOI cafe,,KOI cafe,,,,,,,,,,,,,,
444696,2018,Đà Nẵng,The Coffee House,The Coffee House,The Coffee House,The Coffee House,The Coffee House,,,,,,,,,,7.0,Passive,
731329,2019,Nha Trang,Highlands Coffee,,Highlands Coffee,,,,Maybe do not know it,,,,,,,,,,
814183,2019,Cần Thơ,The Coffee House,The Coffee House,The Coffee House,,,,Know a little,,,,,,,,,,
836281,2019,Hồ Chí Minh,Trung Nguyên,,Trung Nguyên,,,,Know a little,,,,,,,,,,
781816,2019,Hải Phòng,Other 1,Other,Other,Other,,,Know it well,,,,,,,,,,
828511,2019,Hồ Chí Minh,Urban Station,,Urban Station,,,,Maybe do not know it,,,,,,,,,,
824031,2019,Hồ Chí Minh,Cộng Cà Phê,,Cộng Cà Phê,,,,Know it well,,,,,,,,,,
785351,2019,Hà Nội,Coffee Bean & Tea Leaf,,Coffee Bean & Tea Leaf,,,,Maybe do not know it,,,,,,,,,,
806122,2019,Hải Phòng,Street,,Street,Street,,,Know a little,,,,,,,,,,
439052,2018,Hải Phòng,Other 1,,Other 1,Other 1,Other 1,Other 1,,,,,2.0,35.0,70.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,70.0
808825,2019,Hải Phòng,Street,Street,Street,,,,Know a little,,,,,,,,,,
429262,2018,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,8.0,Passive,
813931,2019,Nha Trang,Other 1,Other,Other,Other,Other,Other,Know it well,Other,Other,Not Applicable,10.0,20.0,200.0,Seg.01 - Mass (<VND 25K),,,200.0
803560,2019,Hồ Chí Minh,Passio,,Passio,Passio,,,Know a little,,,,,,,,,,
826180,2019,Hồ Chí Minh,Viva Star,,Viva Star,,,,Know a little,,,,,,,,,,
456582,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,7.0,Passive,
835334,2019,Hồ Chí Minh,Starbucks,,Starbucks,,,,Know a little,,,,,,,,,,
431625,2018,Hà Nội,Milano,Milano,Milano,Milano,Milano,,,,,,,,,,7.0,Passive,
792542,2019,Hồ Chí Minh,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Other,Not Applicable,5.0,18.0,90.0,Seg.01 - Mass (<VND 25K),,,90.0
811860,2019,Cần Thơ,Other 1,Other,Other,Other,Other,Other,Know it well,Other,Other,Not Applicable,4.0,10.0,40.0,Seg.01 - Mass (<VND 25K),,,40.0
444444,2018,Cần Thơ,Other 2,Other 2,Other 2,Other 2,Other 2,Other 2,,,Other 2,Other 2,20.0,12.0,240.0,Seg.01 - Mass (<VND 25K),8.0,Passive,240.0
449584,2018,Nha Trang,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,13.0,7.0,91.0,Seg.01 - Mass (<VND 25K),2.0,Detractor,91.0
826293,2019,Hồ Chí Minh,Street,,Street,Street,,,Know a little,,,,,,,,,,
768033,2019,Đà Nẵng,Aha Cafe,,Aha Cafe,,,,Maybe do not know it,,,,,,,,,,
140318,2017,Hà Nội,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,,,3.0,,,,9.0,Promoter,
814453,2019,Hải Phòng,Street,,Street,Street,Street,,Know it well,,,,,,,,10.0,Promoter,
828578,2019,Hồ Chí Minh,Milano,,Milano,,,,Know a little,,,,,,,,,,
849635,2019,Cần Thơ,Trung Nguyên,,Trung Nguyên,,,,Know a little,,,,,,,,,,
358486,2018,Hà Nội,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,,,3.0,25.0,75.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,75.0
743140,2019,Hải Phòng,Milano,Milano,Milano,Milano,,,Know a little,Milano,,,,,,,,,
133100,2017,Hồ Chí Minh,Coffee Bean & Tea Leaf,,Coffee Bean & Tea Leaf,,,,,,,,,,,,,,
802466,2019,Nha Trang,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,Know a little,,,,,,,,6.0,Detractor,
729375,2019,Đà Nẵng,Mộc Miên,,Mộc Miên,,,,Maybe do not know it,,,,,,,,,,
137864,2017,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,9.0,Promoter,
822009,2019,Nha Trang,Trung Nguyên,,Trung Nguyên,,,,Know a little,,,,,,,,,,
140235,2017,Hà Nội,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,12.0,,,,,,
727015,2019,Hà Nội,Street,,Street,Street,,,Know it very well,Street,,,,,,,,,
361905,2018,Cần Thơ,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
376744,2018,Đà Nẵng,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,5.0,35.0,175.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,175.0
365736,2018,Cần Thơ,Milano,,Milano,Milano,Milano,Milano,,,,,2.0,15.0,30.0,Seg.01 - Mass (<VND 25K),7.0,Passive,30.0
827061,2019,Đà Nẵng,Long Cafe,,Long Cafe,,,,Maybe do not know it,,,,,,,,,,
458904,2018,Nha Trang,Other 2,Other 2,Other 2,Other 2,Other 2,Other 2,,,,,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,60.0
112031,2017,Hồ Chí Minh,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
791013,2019,Hà Nội,The Coffee House,,The Coffee House,,,,Know it well,The Coffee House,,,,,,,,,
452453,2018,Hà Nội,Passio,,Passio,Passio,,,,,,,,,,,,,
419245,2018,Hải Phòng,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,,,,,,,,,,,,
453783,2018,Nha Trang,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
451548,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,12.0,10.0,120.0,Seg.01 - Mass (<VND 25K),10.0,Promoter,120.0
826386,2019,Hồ Chí Minh,The Coffee House,The Coffee House,The Coffee House,The Coffee House,,,Know it well,The Coffee House,,,,,,,,,
460265,2018,Hồ Chí Minh,Phúc Long,,Phúc Long,Phúc Long,,,,,,,,,,,,,
814156,2019,Hà Nội,Cộng Cà Phê,,Cộng Cà Phê,,,,Know a little,,,,,,,,,,
837600,2019,Đà Nẵng,Street,,Street,,,,Do not know it at all,,,,,,,,,,
443721,2018,Hà Nội,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
439872,2018,Nha Trang,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
